actor_id,year,population,datasource_id
AM,1956,1657516,UN_DESA_PD:WorldPopulation:v2022
AM,1957,1714534,UN_DESA_PD:WorldPopulation:v2022
AM,1958,1774816,UN_DESA_PD:WorldPopulation:v2022
AM,1959,1838234,UN_DESA_PD:WorldPopulation:v2022
AM,1960,1904148,UN_DESA_PD:WorldPopulation:v2022
AM,1961,1971530,UN_DESA_PD:WorldPopulation:v2022
AM,1962,2039346,UN_DESA_PD:WorldPopulation:v2022
AM,1963,2106142,UN_DESA_PD:WorldPopulation:v2022
AM,1964,2171029,UN_DESA_PD:WorldPopulation:v2022
AM,1965,2234051,UN_DESA_PD:WorldPopulation:v2022
AM,1966,2295496,UN_DESA_PD:WorldPopulation:v2022
AM,1967,2355997,UN_DESA_PD:WorldPopulation:v2022
AM,1968,2416461,UN_DESA_PD:WorldPopulation:v2022
AM,1969,2476359,UN_DESA_PD:WorldPopulation:v2022
AM,1970,2534377,UN_DESA_PD:WorldPopulation:v2022
AM,1971,2590923,UN_DESA_PD:WorldPopulation:v2022
AM,1972,2648049,UN_DESA_PD:WorldPopulation:v2022
AM,1973,2706852,UN_DESA_PD:WorldPopulation:v2022
AM,1974,2767647,UN_DESA_PD:WorldPopulation:v2022
AM,1975,2830799,UN_DESA_PD:WorldPopulation:v2022
AM,1976,2896311,UN_DESA_PD:WorldPopulation:v2022
AM,1977,2965524,UN_DESA_PD:WorldPopulation:v2022
AM,1978,3038224,UN_DESA_PD:WorldPopulation:v2022
AM,1979,3097058,UN_DESA_PD:WorldPopulation:v2022
AM,1980,3135123,UN_DESA_PD:WorldPopulation:v2022
AM,1981,3167877,UN_DESA_PD:WorldPopulation:v2022
AM,1982,3202011,UN_DESA_PD:WorldPopulation:v2022
AM,1983,3238291,UN_DESA_PD:WorldPopulation:v2022
AM,1984,3272103,UN_DESA_PD:WorldPopulation:v2022
AM,1985,3300897,UN_DESA_PD:WorldPopulation:v2022
AM,1986,3327183,UN_DESA_PD:WorldPopulation:v2022
AM,1987,3351364,UN_DESA_PD:WorldPopulation:v2022
AM,1988,3366838,UN_DESA_PD:WorldPopulation:v2022
AM,1989,3448186,UN_DESA_PD:WorldPopulation:v2022
AM,1990,3556540,UN_DESA_PD:WorldPopulation:v2022
AM,1991,3617631,UN_DESA_PD:WorldPopulation:v2022
AM,1992,3574556,UN_DESA_PD:WorldPopulation:v2022
AM,1993,3457350,UN_DESA_PD:WorldPopulation:v2022
AM,1994,3373714,UN_DESA_PD:WorldPopulation:v2022
AM,1995,3322783,UN_DESA_PD:WorldPopulation:v2022
AM,1996,3298898,UN_DESA_PD:WorldPopulation:v2022
AM,1997,3271418,UN_DESA_PD:WorldPopulation:v2022
AM,1998,3240550,UN_DESA_PD:WorldPopulation:v2022
AM,1999,3206030,UN_DESA_PD:WorldPopulation:v2022
AM,2000,3168524,UN_DESA_PD:WorldPopulation:v2022
AM,2001,3133134,UN_DESA_PD:WorldPopulation:v2022
AM,2002,3105038,UN_DESA_PD:WorldPopulation:v2022
AM,2003,3084102,UN_DESA_PD:WorldPopulation:v2022
AM,2004,3065745,UN_DESA_PD:WorldPopulation:v2022
AM,2005,3047246,UN_DESA_PD:WorldPopulation:v2022
AM,2006,3026487,UN_DESA_PD:WorldPopulation:v2022
AM,2007,3004393,UN_DESA_PD:WorldPopulation:v2022
AM,2008,2983421,UN_DESA_PD:WorldPopulation:v2022
AM,2009,2964297,UN_DESA_PD:WorldPopulation:v2022
AM,2010,2946293,UN_DESA_PD:WorldPopulation:v2022
AM,2011,2928976,UN_DESA_PD:WorldPopulation:v2022
AM,2012,2914421,UN_DESA_PD:WorldPopulation:v2022
AM,2013,2901385,UN_DESA_PD:WorldPopulation:v2022
AM,2014,2889930,UN_DESA_PD:WorldPopulation:v2022
AM,2015,2878595,UN_DESA_PD:WorldPopulation:v2022
AM,2016,2865835,UN_DESA_PD:WorldPopulation:v2022
AM,2017,2851923,UN_DESA_PD:WorldPopulation:v2022
AM,2018,2836557,UN_DESA_PD:WorldPopulation:v2022
AM,2019,2820602,UN_DESA_PD:WorldPopulation:v2022
AM,2020,2805609,UN_DESA_PD:WorldPopulation:v2022
AM,2021,2790974,UN_DESA_PD:WorldPopulation:v2022
AM,2022,2780469,UN_DESA_PD:WorldPopulation:v2022
AO,1950,4478184,UN_DESA_PD:WorldPopulation:v2022
AO,1951,4569738,UN_DESA_PD:WorldPopulation:v2022
AO,1952,4663958,UN_DESA_PD:WorldPopulation:v2022
AO,1953,4758724,UN_DESA_PD:WorldPopulation:v2022
AO,1954,4850458,UN_DESA_PD:WorldPopulation:v2022
AO,1955,4938118,UN_DESA_PD:WorldPopulation:v2022
AO,1956,5022109,UN_DESA_PD:WorldPopulation:v2022
AO,1957,5104328,UN_DESA_PD:WorldPopulation:v2022
AO,1958,5185839,UN_DESA_PD:WorldPopulation:v2022
AO,1959,5269947,UN_DESA_PD:WorldPopulation:v2022
AO,1960,5357196,UN_DESA_PD:WorldPopulation:v2022
AO,1961,5441333,UN_DESA_PD:WorldPopulation:v2022
AO,1962,5521400,UN_DESA_PD:WorldPopulation:v2022
AO,1963,5599827,UN_DESA_PD:WorldPopulation:v2022
AO,1964,5673199,UN_DESA_PD:WorldPopulation:v2022
AO,1965,5736582,UN_DESA_PD:WorldPopulation:v2022
AO,1966,5787045,UN_DESA_PD:WorldPopulation:v2022
AO,1967,5827503,UN_DESA_PD:WorldPopulation:v2022
AO,1968,5868204,UN_DESA_PD:WorldPopulation:v2022
AO,1969,5928386,UN_DESA_PD:WorldPopulation:v2022
AO,1970,6029701,UN_DESA_PD:WorldPopulation:v2022
AO,1971,6177049,UN_DESA_PD:WorldPopulation:v2022
AO,1972,6364732,UN_DESA_PD:WorldPopulation:v2022
AO,1973,6578230,UN_DESA_PD:WorldPopulation:v2022
AO,1974,6802495,UN_DESA_PD:WorldPopulation:v2022
AO,1975,7032713,UN_DESA_PD:WorldPopulation:v2022
AO,1976,7266781,UN_DESA_PD:WorldPopulation:v2022
AO,1977,7511895,UN_DESA_PD:WorldPopulation:v2022
AO,1978,7771590,UN_DESA_PD:WorldPopulation:v2022
AO,1979,8043218,UN_DESA_PD:WorldPopulation:v2022
AO,1980,8330047,UN_DESA_PD:WorldPopulation:v2022
AO,1981,8631457,UN_DESA_PD:WorldPopulation:v2022
AO,1982,8947152,UN_DESA_PD:WorldPopulation:v2022
AO,1983,9276707,UN_DESA_PD:WorldPopulation:v2022
AO,1984,9617702,UN_DESA_PD:WorldPopulation:v2022
AO,1985,9970621,UN_DESA_PD:WorldPopulation:v2022
AO,1986,10332574,UN_DESA_PD:WorldPopulation:v2022
AO,1987,10694057,UN_DESA_PD:WorldPopulation:v2022
AO,1988,11060261,UN_DESA_PD:WorldPopulation:v2022
AO,1989,11439498,UN_DESA_PD:WorldPopulation:v2022
AO,1990,11828638,UN_DESA_PD:WorldPopulation:v2022
AO,1991,12228691,UN_DESA_PD:WorldPopulation:v2022
AO,1992,12632507,UN_DESA_PD:WorldPopulation:v2022
AO,1993,13038270,UN_DESA_PD:WorldPopulation:v2022
AO,1994,13462031,UN_DESA_PD:WorldPopulation:v2022
AO,1995,13912253,UN_DESA_PD:WorldPopulation:v2022
AO,1996,14383350,UN_DESA_PD:WorldPopulation:v2022
AO,1997,14871146,UN_DESA_PD:WorldPopulation:v2022
AO,1998,15366864,UN_DESA_PD:WorldPopulation:v2022
AO,1999,15870753,UN_DESA_PD:WorldPopulation:v2022
AO,2000,16394062,UN_DESA_PD:WorldPopulation:v2022
AO,2001,16941587,UN_DESA_PD:WorldPopulation:v2022
AO,2002,17516139,UN_DESA_PD:WorldPopulation:v2022
AO,2003,18124343,UN_DESA_PD:WorldPopulation:v2022
AO,2004,18771125,UN_DESA_PD:WorldPopulation:v2022
AO,2005,19450959,UN_DESA_PD:WorldPopulation:v2022
AO,2006,20162341,UN_DESA_PD:WorldPopulation:v2022
AO,2007,20909684,UN_DESA_PD:WorldPopulation:v2022
AO,2008,21691522,UN_DESA_PD:WorldPopulation:v2022
AO,2009,22507674,UN_DESA_PD:WorldPopulation:v2022
AO,2010,23364186,UN_DESA_PD:WorldPopulation:v2022
AO,2011,24259112,UN_DESA_PD:WorldPopulation:v2022
AO,2012,25188293,UN_DESA_PD:WorldPopulation:v2022
AO,2013,26147002,UN_DESA_PD:WorldPopulation:v2022
AO,2014,27128337,UN_DESA_PD:WorldPopulation:v2022
AO,2015,28127721,UN_DESA_PD:WorldPopulation:v2022
AO,2016,29154746,UN_DESA_PD:WorldPopulation:v2022
AO,2017,30208628,UN_DESA_PD:WorldPopulation:v2022
AO,2018,31273533,UN_DESA_PD:WorldPopulation:v2022
AO,2019,32353588,UN_DESA_PD:WorldPopulation:v2022
AO,2020,33428486,UN_DESA_PD:WorldPopulation:v2022
AO,2021,34503774,UN_DESA_PD:WorldPopulation:v2022
AO,2022,35588987,UN_DESA_PD:WorldPopulation:v2022
AR,1950,17017742,UN_DESA_PD:WorldPopulation:v2022
AR,1951,17354612,UN_DESA_PD:WorldPopulation:v2022
AR,1952,17693853,UN_DESA_PD:WorldPopulation:v2022
AR,1953,18032740,UN_DESA_PD:WorldPopulation:v2022
AR,1954,18369249,UN_DESA_PD:WorldPopulation:v2022
AR,1955,18700687,UN_DESA_PD:WorldPopulation:v2022
AR,1956,19031192,UN_DESA_PD:WorldPopulation:v2022
AR,1957,19363786,UN_DESA_PD:WorldPopulation:v2022
AR,1958,19695352,UN_DESA_PD:WorldPopulation:v2022
AR,1959,20024525,UN_DESA_PD:WorldPopulation:v2022
AR,1960,20349744,UN_DESA_PD:WorldPopulation:v2022
AR,1961,20680653,UN_DESA_PD:WorldPopulation:v2022
AR,1962,21020360,UN_DESA_PD:WorldPopulation:v2022
AR,1963,21364017,UN_DESA_PD:WorldPopulation:v2022
AR,1964,21708487,UN_DESA_PD:WorldPopulation:v2022
AR,1965,22053661,UN_DESA_PD:WorldPopulation:v2022
AR,1966,22403116,UN_DESA_PD:WorldPopulation:v2022
AR,1967,22757014,UN_DESA_PD:WorldPopulation:v2022
AR,1968,23112971,UN_DESA_PD:WorldPopulation:v2022
AR,1969,23472028,UN_DESA_PD:WorldPopulation:v2022
AR,1970,23842803,UN_DESA_PD:WorldPopulation:v2022
AR,1971,24223379,UN_DESA_PD:WorldPopulation:v2022
AR,1972,24612794,UN_DESA_PD:WorldPopulation:v2022
AR,1973,25020588,UN_DESA_PD:WorldPopulation:v2022
AR,1974,25449755,UN_DESA_PD:WorldPopulation:v2022
AR,1975,25875559,UN_DESA_PD:WorldPopulation:v2022
AR,1976,26290257,UN_DESA_PD:WorldPopulation:v2022
AR,1977,26713780,UN_DESA_PD:WorldPopulation:v2022
AR,1978,27146121,UN_DESA_PD:WorldPopulation:v2022
AR,1979,27584134,UN_DESA_PD:WorldPopulation:v2022
AR,1980,28024803,UN_DESA_PD:WorldPopulation:v2022
AR,1981,28471285,UN_DESA_PD:WorldPopulation:v2022
AR,1982,28922762,UN_DESA_PD:WorldPopulation:v2022
AR,1983,29377137,UN_DESA_PD:WorldPopulation:v2022
AR,1984,29832197,UN_DESA_PD:WorldPopulation:v2022
AR,1985,30287112,UN_DESA_PD:WorldPopulation:v2022
AR,1986,30748327,UN_DESA_PD:WorldPopulation:v2022
AR,1987,31216454,UN_DESA_PD:WorldPopulation:v2022
AR,1988,31690793,UN_DESA_PD:WorldPopulation:v2022
AR,1989,32165766,UN_DESA_PD:WorldPopulation:v2022
AR,1990,32637657,UN_DESA_PD:WorldPopulation:v2022
AR,1991,33105763,UN_DESA_PD:WorldPopulation:v2022
AR,1992,33568286,UN_DESA_PD:WorldPopulation:v2022
AR,1993,34027240,UN_DESA_PD:WorldPopulation:v2022
AR,1994,34488696,UN_DESA_PD:WorldPopulation:v2022
AR,1995,34946110,UN_DESA_PD:WorldPopulation:v2022
AR,1996,35389362,UN_DESA_PD:WorldPopulation:v2022
AR,1997,35815971,UN_DESA_PD:WorldPopulation:v2022
AR,1998,36233195,UN_DESA_PD:WorldPopulation:v2022
AR,1999,36653031,UN_DESA_PD:WorldPopulation:v2022
AR,2000,37070774,UN_DESA_PD:WorldPopulation:v2022
AR,2001,37480493,UN_DESA_PD:WorldPopulation:v2022
AR,2002,37885028,UN_DESA_PD:WorldPopulation:v2022
AR,2003,38278164,UN_DESA_PD:WorldPopulation:v2022
AR,2004,38668797,UN_DESA_PD:WorldPopulation:v2022
AR,2005,39070501,UN_DESA_PD:WorldPopulation:v2022
AR,2006,39476851,UN_DESA_PD:WorldPopulation:v2022
AR,2007,39876112,UN_DESA_PD:WorldPopulation:v2022
AR,2008,40273769,UN_DESA_PD:WorldPopulation:v2022
AR,2009,40684339,UN_DESA_PD:WorldPopulation:v2022
AR,2010,41100123,UN_DESA_PD:WorldPopulation:v2022
AR,2011,41520740,UN_DESA_PD:WorldPopulation:v2022
AR,2012,41952365,UN_DESA_PD:WorldPopulation:v2022
AR,2013,42388269,UN_DESA_PD:WorldPopulation:v2022
AR,2014,42824054,UN_DESA_PD:WorldPopulation:v2022
AR,2015,43257066,UN_DESA_PD:WorldPopulation:v2022
AR,2016,43668242,UN_DESA_PD:WorldPopulation:v2022
AR,2017,44054616,UN_DESA_PD:WorldPopulation:v2022
AR,2018,44413596,UN_DESA_PD:WorldPopulation:v2022
AR,2019,44745520,UN_DESA_PD:WorldPopulation:v2022
AR,2020,45036032,UN_DESA_PD:WorldPopulation:v2022
AR,2021,45276780,UN_DESA_PD:WorldPopulation:v2022
AR,2022,45510318,UN_DESA_PD:WorldPopulation:v2022
AS,1950,19033,UN_DESA_PD:WorldPopulation:v2022
AS,1951,19426,UN_DESA_PD:WorldPopulation:v2022
AS,1952,19562,UN_DESA_PD:WorldPopulation:v2022
AS,1953,19670,UN_DESA_PD:WorldPopulation:v2022
AS,1954,19758,UN_DESA_PD:WorldPopulation:v2022
AS,1955,19827,UN_DESA_PD:WorldPopulation:v2022
AS,1956,19902,UN_DESA_PD:WorldPopulation:v2022
AS,1957,19937,UN_DESA_PD:WorldPopulation:v2022
AS,1958,19918,UN_DESA_PD:WorldPopulation:v2022
AS,1959,19883,UN_DESA_PD:WorldPopulation:v2022
AS,1960,20086,UN_DESA_PD:WorldPopulation:v2022
AS,1961,20626,UN_DESA_PD:WorldPopulation:v2022
AS,1962,21272,UN_DESA_PD:WorldPopulation:v2022
AS,1963,21949,UN_DESA_PD:WorldPopulation:v2022
AS,1964,22656,UN_DESA_PD:WorldPopulation:v2022
AS,1965,23391,UN_DESA_PD:WorldPopulation:v2022
AS,1966,24122,UN_DESA_PD:WorldPopulation:v2022
AS,1967,24848,UN_DESA_PD:WorldPopulation:v2022
AS,1968,25609,UN_DESA_PD:WorldPopulation:v2022
AS,1969,26397,UN_DESA_PD:WorldPopulation:v2022
AS,1970,27075,UN_DESA_PD:WorldPopulation:v2022
AS,1971,27594,UN_DESA_PD:WorldPopulation:v2022
AS,1972,28063,UN_DESA_PD:WorldPopulation:v2022
AS,1973,28529,UN_DESA_PD:WorldPopulation:v2022
AS,1974,29012,UN_DESA_PD:WorldPopulation:v2022
AS,1975,29573,UN_DESA_PD:WorldPopulation:v2022
AS,1976,30198,UN_DESA_PD:WorldPopulation:v2022
AS,1977,30816,UN_DESA_PD:WorldPopulation:v2022
AS,1978,31428,UN_DESA_PD:WorldPopulation:v2022
AS,1979,32045,UN_DESA_PD:WorldPopulation:v2022
AS,1980,32886,UN_DESA_PD:WorldPopulation:v2022
AS,1981,34060,UN_DESA_PD:WorldPopulation:v2022
AS,1982,35367,UN_DESA_PD:WorldPopulation:v2022
AS,1983,36735,UN_DESA_PD:WorldPopulation:v2022
AS,1984,38168,UN_DESA_PD:WorldPopulation:v2022
AS,1985,39664,UN_DESA_PD:WorldPopulation:v2022
AS,1986,41221,UN_DESA_PD:WorldPopulation:v2022
AS,1987,42842,UN_DESA_PD:WorldPopulation:v2022
AS,1988,44532,UN_DESA_PD:WorldPopulation:v2022
AS,1989,46288,UN_DESA_PD:WorldPopulation:v2022
AS,1990,47818,UN_DESA_PD:WorldPopulation:v2022
AS,1991,48992,UN_DESA_PD:WorldPopulation:v2022
AS,1992,50078,UN_DESA_PD:WorldPopulation:v2022
AS,1993,51174,UN_DESA_PD:WorldPopulation:v2022
AS,1994,52289,UN_DESA_PD:WorldPopulation:v2022
AS,1995,53401,UN_DESA_PD:WorldPopulation:v2022
AS,1996,54500,UN_DESA_PD:WorldPopulation:v2022
AS,1997,55578,UN_DESA_PD:WorldPopulation:v2022
AS,1998,56603,UN_DESA_PD:WorldPopulation:v2022
AS,1999,57594,UN_DESA_PD:WorldPopulation:v2022
AS,2000,58230,UN_DESA_PD:WorldPopulation:v2022
AS,2001,58324,UN_DESA_PD:WorldPopulation:v2022
AS,2002,58177,UN_DESA_PD:WorldPopulation:v2022
AS,2003,57941,UN_DESA_PD:WorldPopulation:v2022
AS,2004,57626,UN_DESA_PD:WorldPopulation:v2022
AS,2005,57254,UN_DESA_PD:WorldPopulation:v2022
AS,2006,56838,UN_DESA_PD:WorldPopulation:v2022
AS,2007,56383,UN_DESA_PD:WorldPopulation:v2022
AS,2008,55891,UN_DESA_PD:WorldPopulation:v2022
AS,2009,55366,UN_DESA_PD:WorldPopulation:v2022
AS,2010,54850,UN_DESA_PD:WorldPopulation:v2022
AS,2011,54310,UN_DESA_PD:WorldPopulation:v2022
AS,2012,53692,UN_DESA_PD:WorldPopulation:v2022
AS,2013,52995,UN_DESA_PD:WorldPopulation:v2022
AS,2014,52217,UN_DESA_PD:WorldPopulation:v2022
AS,2015,51368,UN_DESA_PD:WorldPopulation:v2022
AS,2016,50448,UN_DESA_PD:WorldPopulation:v2022
AS,2017,49463,UN_DESA_PD:WorldPopulation:v2022
AS,2018,48424,UN_DESA_PD:WorldPopulation:v2022
AS,2019,47321,UN_DESA_PD:WorldPopulation:v2022
AS,2020,46189,UN_DESA_PD:WorldPopulation:v2022
AS,2021,45035,UN_DESA_PD:WorldPopulation:v2022
AS,2022,44273,UN_DESA_PD:WorldPopulation:v2022
AT,1950,6936440,UN_DESA_PD:WorldPopulation:v2022
AT,1951,6930432,UN_DESA_PD:WorldPopulation:v2022
AT,1952,6927015,UN_DESA_PD:WorldPopulation:v2022
AT,1953,6931794,UN_DESA_PD:WorldPopulation:v2022
AT,1954,6939642,UN_DESA_PD:WorldPopulation:v2022
AT,1955,6946260,UN_DESA_PD:WorldPopulation:v2022
AT,1956,6951740,UN_DESA_PD:WorldPopulation:v2022
AT,1957,6965320,UN_DESA_PD:WorldPopulation:v2022
AT,1958,6986787,UN_DESA_PD:WorldPopulation:v2022
AT,1959,7013597,UN_DESA_PD:WorldPopulation:v2022
AT,1960,7046553,UN_DESA_PD:WorldPopulation:v2022
AT,1961,7085435,UN_DESA_PD:WorldPopulation:v2022
AT,1962,7128967,UN_DESA_PD:WorldPopulation:v2022
AT,1963,7174868,UN_DESA_PD:WorldPopulation:v2022
AT,1964,7222901,UN_DESA_PD:WorldPopulation:v2022
AT,1965,7269888,UN_DESA_PD:WorldPopulation:v2022
AT,1966,7320914,UN_DESA_PD:WorldPopulation:v2022
AT,1967,7375630,UN_DESA_PD:WorldPopulation:v2022
AT,1968,7413808,UN_DESA_PD:WorldPopulation:v2022
AT,1969,7439324,UN_DESA_PD:WorldPopulation:v2022
AT,1970,7465301,UN_DESA_PD:WorldPopulation:v2022
AT,1971,7498541,UN_DESA_PD:WorldPopulation:v2022
AT,1972,7542077,UN_DESA_PD:WorldPopulation:v2022
AT,1973,7584023,UN_DESA_PD:WorldPopulation:v2022
AT,1974,7597031,UN_DESA_PD:WorldPopulation:v2022
AT,1975,7576926,UN_DESA_PD:WorldPopulation:v2022
AT,1976,7563512,UN_DESA_PD:WorldPopulation:v2022
AT,1977,7566358,UN_DESA_PD:WorldPopulation:v2022
AT,1978,7560249,UN_DESA_PD:WorldPopulation:v2022
AT,1979,7547481,UN_DESA_PD:WorldPopulation:v2022
AT,1980,7547562,UN_DESA_PD:WorldPopulation:v2022
AT,1981,7566317,UN_DESA_PD:WorldPopulation:v2022
AT,1982,7571289,UN_DESA_PD:WorldPopulation:v2022
AT,1983,7559110,UN_DESA_PD:WorldPopulation:v2022
AT,1984,7558563,UN_DESA_PD:WorldPopulation:v2022
AT,1985,7562114,UN_DESA_PD:WorldPopulation:v2022
AT,1986,7567249,UN_DESA_PD:WorldPopulation:v2022
AT,1987,7572380,UN_DESA_PD:WorldPopulation:v2022
AT,1988,7583761,UN_DESA_PD:WorldPopulation:v2022
AT,1989,7619391,UN_DESA_PD:WorldPopulation:v2022
AT,1990,7678729,UN_DESA_PD:WorldPopulation:v2022
AT,1991,7755638,UN_DESA_PD:WorldPopulation:v2022
AT,1992,7840817,UN_DESA_PD:WorldPopulation:v2022
AT,1993,7905278,UN_DESA_PD:WorldPopulation:v2022
AT,1994,7935365,UN_DESA_PD:WorldPopulation:v2022
AT,1995,7947296,UN_DESA_PD:WorldPopulation:v2022
AT,1996,7958041,UN_DESA_PD:WorldPopulation:v2022
AT,1997,7967093,UN_DESA_PD:WorldPopulation:v2022
AT,1998,7975862,UN_DESA_PD:WorldPopulation:v2022
AT,1999,7991377,UN_DESA_PD:WorldPopulation:v2022
AT,2000,8010429,UN_DESA_PD:WorldPopulation:v2022
AT,2001,8039626,UN_DESA_PD:WorldPopulation:v2022
AT,2002,8078992,UN_DESA_PD:WorldPopulation:v2022
AT,2003,8120104,UN_DESA_PD:WorldPopulation:v2022
AT,2004,8171217,UN_DESA_PD:WorldPopulation:v2022
AT,2005,8227035,UN_DESA_PD:WorldPopulation:v2022
AT,2006,8267763,UN_DESA_PD:WorldPopulation:v2022
AT,2007,8294722,UN_DESA_PD:WorldPopulation:v2022
AT,2008,8321131,UN_DESA_PD:WorldPopulation:v2022
AT,2009,8342936,UN_DESA_PD:WorldPopulation:v2022
AT,2010,8362829,UN_DESA_PD:WorldPopulation:v2022
AT,2011,8391200,UN_DESA_PD:WorldPopulation:v2022
AT,2012,8429637,UN_DESA_PD:WorldPopulation:v2022
AT,2013,8479539,UN_DESA_PD:WorldPopulation:v2022
AT,2014,8546066,UN_DESA_PD:WorldPopulation:v2022
AT,2015,8642421,UN_DESA_PD:WorldPopulation:v2022
AT,2016,8736487,UN_DESA_PD:WorldPopulation:v2022
AT,2017,8797496,UN_DESA_PD:WorldPopulation:v2022
AT,2018,8840513,UN_DESA_PD:WorldPopulation:v2022
AT,2019,8879940,UN_DESA_PD:WorldPopulation:v2022
AT,2020,8907777,UN_DESA_PD:WorldPopulation:v2022
AT,2021,8922082,UN_DESA_PD:WorldPopulation:v2022
AT,2022,8939617,UN_DESA_PD:WorldPopulation:v2022
AU,1950,8177168,UN_DESA_PD:WorldPopulation:v2022
AU,1951,8419830,UN_DESA_PD:WorldPopulation:v2022
AU,1952,8632793,UN_DESA_PD:WorldPopulation:v2022
AU,1953,8819165,UN_DESA_PD:WorldPopulation:v2022
AU,1954,9003370,UN_DESA_PD:WorldPopulation:v2022
AU,1955,9209845,UN_DESA_PD:WorldPopulation:v2022
AU,1956,9429810,UN_DESA_PD:WorldPopulation:v2022
AU,1957,9644191,UN_DESA_PD:WorldPopulation:v2022
AU,1958,9853146,UN_DESA_PD:WorldPopulation:v2022
AU,1959,10065684,UN_DESA_PD:WorldPopulation:v2022
AU,1960,10286647,UN_DESA_PD:WorldPopulation:v2022
AU,1961,10505938,UN_DESA_PD:WorldPopulation:v2022
AU,1962,10711941,UN_DESA_PD:WorldPopulation:v2022
AU,1963,10917375,UN_DESA_PD:WorldPopulation:v2022
AU,1964,11131609,UN_DESA_PD:WorldPopulation:v2022
AU,1965,11359443,UN_DESA_PD:WorldPopulation:v2022
AU,1966,11592676,UN_DESA_PD:WorldPopulation:v2022
AU,1967,11809110,UN_DESA_PD:WorldPopulation:v2022
AU,1968,12027262,UN_DESA_PD:WorldPopulation:v2022
AU,1969,12268349,UN_DESA_PD:WorldPopulation:v2022
AU,1970,12595035,UN_DESA_PD:WorldPopulation:v2022
AU,1971,12993834,UN_DESA_PD:WorldPopulation:v2022
AU,1972,13300309,UN_DESA_PD:WorldPopulation:v2022
AU,1973,13513319,UN_DESA_PD:WorldPopulation:v2022
AU,1974,13713388,UN_DESA_PD:WorldPopulation:v2022
AU,1975,13886855,UN_DESA_PD:WorldPopulation:v2022
AU,1976,14038072,UN_DESA_PD:WorldPopulation:v2022
AU,1977,14193365,UN_DESA_PD:WorldPopulation:v2022
AU,1978,14355814,UN_DESA_PD:WorldPopulation:v2022
AU,1979,14520527,UN_DESA_PD:WorldPopulation:v2022
AU,1980,14706322,UN_DESA_PD:WorldPopulation:v2022
AU,1981,14930053,UN_DESA_PD:WorldPopulation:v2022
AU,1982,15168445,UN_DESA_PD:WorldPopulation:v2022
AU,1983,15383076,UN_DESA_PD:WorldPopulation:v2022
AU,1984,15579476,UN_DESA_PD:WorldPopulation:v2022
AU,1985,15785682,UN_DESA_PD:WorldPopulation:v2022
AU,1986,16012299,UN_DESA_PD:WorldPopulation:v2022
AU,1987,16259249,UN_DESA_PD:WorldPopulation:v2022
AU,1988,16525903,UN_DESA_PD:WorldPopulation:v2022
AU,1989,16796588,UN_DESA_PD:WorldPopulation:v2022
AU,1990,17048003,UN_DESA_PD:WorldPopulation:v2022
AU,1991,17271086,UN_DESA_PD:WorldPopulation:v2022
AU,1992,17462504,UN_DESA_PD:WorldPopulation:v2022
AU,1993,17631511,UN_DESA_PD:WorldPopulation:v2022
AU,1994,17805504,UN_DESA_PD:WorldPopulation:v2022
AU,1995,18002999,UN_DESA_PD:WorldPopulation:v2022
AU,1996,18211846,UN_DESA_PD:WorldPopulation:v2022
AU,1997,18410251,UN_DESA_PD:WorldPopulation:v2022
AU,1998,18601667,UN_DESA_PD:WorldPopulation:v2022
AU,1999,18800892,UN_DESA_PD:WorldPopulation:v2022
AU,2000,19017963,UN_DESA_PD:WorldPopulation:v2022
AU,2001,19248143,UN_DESA_PD:WorldPopulation:v2022
AU,2002,19475844,UN_DESA_PD:WorldPopulation:v2022
AU,2003,19698999,UN_DESA_PD:WorldPopulation:v2022
AU,2004,19925056,UN_DESA_PD:WorldPopulation:v2022
AU,2005,20171731,UN_DESA_PD:WorldPopulation:v2022
AU,2006,20467030,UN_DESA_PD:WorldPopulation:v2022
AU,2007,20830828,UN_DESA_PD:WorldPopulation:v2022
AU,2008,21247873,UN_DESA_PD:WorldPopulation:v2022
AU,2009,21660892,UN_DESA_PD:WorldPopulation:v2022
AU,2010,22019169,UN_DESA_PD:WorldPopulation:v2022
AU,2011,22357034,UN_DESA_PD:WorldPopulation:v2022
AU,2012,22729269,UN_DESA_PD:WorldPopulation:v2022
AU,2013,23111782,UN_DESA_PD:WorldPopulation:v2022
AU,2014,23469580,UN_DESA_PD:WorldPopulation:v2022
AU,2015,23820237,UN_DESA_PD:WorldPopulation:v2022
AU,2016,24195702,UN_DESA_PD:WorldPopulation:v2022
AU,2017,24590334,UN_DESA_PD:WorldPopulation:v2022
AU,2018,24979230,UN_DESA_PD:WorldPopulation:v2022
AU,2019,25357170,UN_DESA_PD:WorldPopulation:v2022
AU,2020,25670051,UN_DESA_PD:WorldPopulation:v2022
AU,2021,25921089,UN_DESA_PD:WorldPopulation:v2022
AU,2022,26177414,UN_DESA_PD:WorldPopulation:v2022
AW,1950,38798,UN_DESA_PD:WorldPopulation:v2022
AW,1951,40232,UN_DESA_PD:WorldPopulation:v2022
AW,1952,41759,UN_DESA_PD:WorldPopulation:v2022
AW,1953,43305,UN_DESA_PD:WorldPopulation:v2022
AW,1954,44869,UN_DESA_PD:WorldPopulation:v2022
AW,1955,46464,UN_DESA_PD:WorldPopulation:v2022
AW,1956,48095,UN_DESA_PD:WorldPopulation:v2022
