item,locode,population,populationYear
http://www.wikidata.org/entity/Q660015,ATTEL,15235,2015
http://www.wikidata.org/entity/Q660015,ATTEL,15358,2016
http://www.wikidata.org/entity/Q660015,ATTEL,15582,2017
http://www.wikidata.org/entity/Q660015,ATTEL,15747,2018
http://www.wikidata.org/entity/Q660015,ATTEL,16046,2020
http://www.wikidata.org/entity/Q660935,ATWTN,2000,1910
http://www.wikidata.org/entity/Q660935,ATWTN,2300,1923
http://www.wikidata.org/entity/Q660935,ATWTN,6300,1981
http://www.wikidata.org/entity/Q660935,ATWTN,7870,2017
http://www.wikidata.org/entity/Q660935,ATWTN,7880,2016
http://www.wikidata.org/entity/Q660935,ATWTN,8010,2020
http://www.wikidata.org/entity/Q660935,ATWTN,816,1880
http://www.wikidata.org/entity/Q660935,ATWTN,838,1869
http://www.wikidata.org/entity/Q660935,ATWTN,874,1890
http://www.wikidata.org/entity/Q660935,ATWTN,968,1900
http://www.wikidata.org/entity/Q660935,ATWTN,3233,1934
http://www.wikidata.org/entity/Q660935,ATWTN,3372,1939
http://www.wikidata.org/entity/Q660935,ATWTN,4364,1951
http://www.wikidata.org/entity/Q660716,ATAOT,7027,2016
http://www.wikidata.org/entity/Q660716,ATAOT,7096,2018
http://www.wikidata.org/entity/Q660935,ATWTN,5402,1961
http://www.wikidata.org/entity/Q660935,ATWTN,6249,1971
http://www.wikidata.org/entity/Q660935,ATWTN,6804,1991
http://www.wikidata.org/entity/Q660935,ATWTN,7291,2001
http://www.wikidata.org/entity/Q660935,ATWTN,7319,2002
http://www.wikidata.org/entity/Q660935,ATWTN,7348,2003
http://www.wikidata.org/entity/Q660935,ATWTN,7449,2004
http://www.wikidata.org/entity/Q660935,ATWTN,7497,2005
http://www.wikidata.org/entity/Q660935,ATWTN,7594,2010
http://www.wikidata.org/entity/Q660935,ATWTN,7602,2006
http://www.wikidata.org/entity/Q660935,ATWTN,7614,2011
http://www.wikidata.org/entity/Q660935,ATWTN,7639,2013
http://www.wikidata.org/entity/Q660935,ATWTN,7651,2007
http://www.wikidata.org/entity/Q660935,ATWTN,7659,2014
http://www.wikidata.org/entity/Q660935,ATWTN,7665,2008
http://www.wikidata.org/entity/Q660935,ATWTN,7665,2009
http://www.wikidata.org/entity/Q660935,ATWTN,7677,2012
http://www.wikidata.org/entity/Q660935,ATWTN,7698,2011
http://www.wikidata.org/entity/Q660935,ATWTN,7702,2015
http://www.wikidata.org/entity/Q660935,ATWTN,7881,2018
http://www.wikidata.org/entity/Q660935,ATWTN,7938,2019
http://www.wikidata.org/entity/Q661694,ATVOF,6990,2018
http://www.wikidata.org/entity/Q661329,ATBKL,7587,2005
http://www.wikidata.org/entity/Q661329,ATBKL,7887,2016
http://www.wikidata.org/entity/Q661329,ATBKL,7988,2018
http://www.wikidata.org/entity/Q661694,ATVOF,6743,2016
http://www.wikidata.org/entity/Q661747,ATALE,1926,2016
http://www.wikidata.org/entity/Q595207,ATTWR,1480,2004
http://www.wikidata.org/entity/Q595207,ATTWR,1610,2020
http://www.wikidata.org/entity/Q595207,ATTWR,466,1880
http://www.wikidata.org/entity/Q595207,ATTWR,473,1900
http://www.wikidata.org/entity/Q595207,ATTWR,559,1910
http://www.wikidata.org/entity/Q595207,ATTWR,586,1934
http://www.wikidata.org/entity/Q595207,ATTWR,777,1951
http://www.wikidata.org/entity/Q595207,ATTWR,1195,1971
http://www.wikidata.org/entity/Q595207,ATTWR,1341,1991
http://www.wikidata.org/entity/Q595207,ATTWR,1383,2001
http://www.wikidata.org/entity/Q595207,ATTWR,1485,2007
http://www.wikidata.org/entity/Q595207,ATTWR,1489,2005
http://www.wikidata.org/entity/Q595207,ATTWR,1492,2006
http://www.wikidata.org/entity/Q595207,ATTWR,1537,2011
http://www.wikidata.org/entity/Q604080,ATSIS,1183,2018
http://www.wikidata.org/entity/Q604080,ATSIS,1186,2016
http://www.wikidata.org/entity/Q765086,ATOSZ,2430,2016
http://www.wikidata.org/entity/Q765086,ATOSZ,2429,2018
http://www.wikidata.org/entity/Q791141,ATMHF,2236,2018
http://www.wikidata.org/entity/Q791141,ATMHF,2283,2016
http://www.wikidata.org/entity/Q681574,ATKTT,1550,1961
http://www.wikidata.org/entity/Q681574,ATKTT,1650,1971
http://www.wikidata.org/entity/Q681574,ATKTT,2520,2006
http://www.wikidata.org/entity/Q681574,ATKTT,506,1890
http://www.wikidata.org/entity/Q681574,ATKTT,649,1934
http://www.wikidata.org/entity/Q681574,ATKTT,2493,2009
http://www.wikidata.org/entity/Q681574,ATKTT,2548,2004
http://www.wikidata.org/entity/Q681574,ATKTT,2556,2007
http://www.wikidata.org/entity/Q681574,ATKTT,2558,2011
http://www.wikidata.org/entity/Q681574,ATKTT,2563,2013
http://www.wikidata.org/entity/Q681574,ATKTT,2831,2016
http://www.wikidata.org/entity/Q681574,ATKTT,2864,2017
http://www.wikidata.org/entity/Q681574,ATKTT,2931,2018
http://www.wikidata.org/entity/Q681574,ATKTT,2963,2019
http://www.wikidata.org/entity/Q681574,ATKTT,3014,2021
http://www.wikidata.org/entity/Q682260,ATOIN,1219,2016
http://www.wikidata.org/entity/Q682260,ATOIN,1275,2018
http://www.wikidata.org/entity/Q682607,ATRIM,2947,2016
http://www.wikidata.org/entity/Q682607,ATRIM,2959,2018
http://www.wikidata.org/entity/Q684926,ATTMH,3290,2016
http://www.wikidata.org/entity/Q684926,ATTMH,3296,2018
http://www.wikidata.org/entity/Q686358,ATKGI,1941,2016
http://www.wikidata.org/entity/Q686358,ATKGI,2008,2018
http://www.wikidata.org/entity/Q686368,ATNEK,6041,2016
http://www.wikidata.org/entity/Q686368,ATNEK,6269,2018
http://www.wikidata.org/entity/Q688620,ATKKM,4502,2018
http://www.wikidata.org/entity/Q688747,ATKDM,1256,2016
http://www.wikidata.org/entity/Q688747,ATKDM,1283,2018
http://www.wikidata.org/entity/Q688849,ATMGL,832,2018
http://www.wikidata.org/entity/Q689342,ATSGT,1475,2018
http://www.wikidata.org/entity/Q689342,ATSGT,1492,2016
http://www.wikidata.org/entity/Q691065,ATSKG,1821,2018
http://www.wikidata.org/entity/Q691065,ATSKG,1841,2016
http://www.wikidata.org/entity/Q693620,ATOOT,1510,2018
http://www.wikidata.org/entity/Q693620,ATOOT,1507,2016
http://www.wikidata.org/entity/Q695639,ATLGW,3868,2018
http://www.wikidata.org/entity/Q695639,ATLGW,3925,2016
http://www.wikidata.org/entity/Q696212,ATKAB,500,1934
http://www.wikidata.org/entity/Q696212,ATKAB,430,1880
http://www.wikidata.org/entity/Q696212,ATKAB,530,1951
http://www.wikidata.org/entity/Q696212,ATKAB,1160,2004
http://www.wikidata.org/entity/Q696212,ATKAB,1190,2011
http://www.wikidata.org/entity/Q696212,ATKAB,1260,2008
http://www.wikidata.org/entity/Q696212,ATKAB,394,1890
http://www.wikidata.org/entity/Q696212,ATKAB,401,1910
http://www.wikidata.org/entity/Q696212,ATKAB,416,1923
http://www.wikidata.org/entity/Q696212,ATKAB,419,1900
http://www.wikidata.org/entity/Q696212,ATKAB,452,1939
http://www.wikidata.org/entity/Q696212,ATKAB,461,1869
http://www.wikidata.org/entity/Q696212,ATKAB,655,1961
http://www.wikidata.org/entity/Q696212,ATKAB,791,1971
http://www.wikidata.org/entity/Q696212,ATKAB,999,1991
http://www.wikidata.org/entity/Q696212,ATKAB,1042,1981
http://www.wikidata.org/entity/Q696212,ATKAB,1126,2001
http://www.wikidata.org/entity/Q696212,ATKAB,1139,2002
http://www.wikidata.org/entity/Q696212,ATKAB,1152,2003
http://www.wikidata.org/entity/Q696212,ATKAB,1202,2005
http://www.wikidata.org/entity/Q696212,ATKAB,1214,2006
http://www.wikidata.org/entity/Q696212,ATKAB,1214,2010
http://www.wikidata.org/entity/Q696212,ATKAB,1227,2011
http://www.wikidata.org/entity/Q696212,ATKAB,1232,2012
http://www.wikidata.org/entity/Q696212,ATKAB,1237,2009
http://www.wikidata.org/entity/Q696212,ATKAB,1242,2007
http://www.wikidata.org/entity/Q696212,ATKAB,1243,2013
http://www.wikidata.org/entity/Q696212,ATKAB,1246,2014
http://www.wikidata.org/entity/Q696212,ATKAB,1265,2016
http://www.wikidata.org/entity/Q696212,ATKAB,1268,2015
http://www.wikidata.org/entity/Q696212,ATKAB,1288,2017
http://www.wikidata.org/entity/Q696212,ATKAB,1313,2018
http://www.wikidata.org/entity/Q696212,ATKAB,1317,2020
http://www.wikidata.org/entity/Q696212,ATKAB,1319,2021
http://www.wikidata.org/entity/Q696212,ATKAB,1327,2019
http://www.wikidata.org/entity/Q696558,ATKSS,1260,2016
http://www.wikidata.org/entity/Q696558,ATKSS,1228,2018
http://www.wikidata.org/entity/Q697859,ATKMR,3843,2018
http://www.wikidata.org/entity/Q700182,ATRAA,638,2016
http://www.wikidata.org/entity/Q700182,ATRAA,645,2018
http://www.wikidata.org/entity/Q700132,ATRDN,5831,2018
http://www.wikidata.org/entity/Q700132,ATRDN,5924,2016
http://www.wikidata.org/entity/Q700617,ATVNG,2148,2016
http://www.wikidata.org/entity/Q700617,ATVNG,2245,2018
http://www.wikidata.org/entity/Q871563,ATOAD,2071,2016
http://www.wikidata.org/entity/Q871563,ATOAD,2086,2018
http://www.wikidata.org/entity/Q871631,ATPKU,1540,2016
http://www.wikidata.org/entity/Q871631,ATPKU,1560,2018
http://www.wikidata.org/entity/Q871383,ATRKL,11731,2016
http://www.wikidata.org/entity/Q871383,ATRKL,11852,2017
http://www.wikidata.org/entity/Q871383,ATRKL,11855,2018
http://www.wikidata.org/entity/Q876222,ATMAB,1668,2016
http://www.wikidata.org/entity/Q876222,ATMAB,1677,2018
http://www.wikidata.org/entity/Q876370,ATRUZ,368,1900
http://www.wikidata.org/entity/Q876370,ATRUZ,486,1939
http://www.wikidata.org/entity/Q876370,ATRUZ,1596,2016
http://www.wikidata.org/entity/Q876370,ATRUZ,1617,2018
http://www.wikidata.org/entity/Q646969,ATNEZ,6183,2016
http://www.wikidata.org/entity/Q646969,ATNEZ,6239,2018
http://www.wikidata.org/entity/Q662320,ATPAM,1623,2018
http://www.wikidata.org/entity/Q662320,ATPAM,1673,2016
http://www.wikidata.org/entity/Q524439,ATPOG,2435,2018
http://www.wikidata.org/entity/Q524439,ATPOG,2461,2016
http://www.wikidata.org/entity/Q549332,ATMKA,1845,2018
http://www.wikidata.org/entity/Q549332,ATMKA,1874,2016
http://www.wikidata.org/entity/Q552240,DEZFW,3900,1971
http://www.wikidata.org/entity/Q552240,DEZFW,3870,1970
http://www.wikidata.org/entity/Q552240,DEZFW,3890,1986
http://www.wikidata.org/entity/Q552240,DEZFW,3960,2014
http://www.wikidata.org/entity/Q552240,DEZFW,4180,2009
http://www.wikidata.org/entity/Q552240,DEZFW,4260,1991
http://www.wikidata.org/entity/Q552240,DEZFW,4270,2006
http://www.wikidata.org/entity/Q552240,DEZFW,4290,2005
http://www.wikidata.org/entity/Q552240,DEZFW,4390,2000
http://www.wikidata.org/entity/Q552231,DEZIQ,3970,1965
http://www.wikidata.org/entity/Q552231,DEZIQ,4130,1967
http://www.wikidata.org/entity/Q552231,DEZIQ,4680,2011
http://www.wikidata.org/entity/Q552240,DEZFW,3416,1961
http://www.wikidata.org/entity/Q552240,DEZFW,3423,1961
http://www.wikidata.org/entity/Q552240,DEZFW,3442,1962
http://www.wikidata.org/entity/Q552240,DEZFW,3484,1963
http://www.wikidata.org/entity/Q552240,DEZFW,3624,1964
http://www.wikidata.org/entity/Q552240,DEZFW,3777,1965
http://www.wikidata.org/entity/Q552240,DEZFW,3822,1966
http://www.wikidata.org/entity/Q552240,DEZFW,3824,1980
http://www.wikidata.org/entity/Q552240,DEZFW,3825,1975
http://www.wikidata.org/entity/Q552240,DEZFW,3831,1968
http://www.wikidata.org/entity/Q552240,DEZFW,3834,1967
http://www.wikidata.org/entity/Q552240,DEZFW,3837,1976
http://www.wikidata.org/entity/Q552240,DEZFW,3843,1982
http://www.wikidata.org/entity/Q552240,DEZFW,3849,1977
http://www.wikidata.org/entity/Q552240,DEZFW,3858,1981
http://www.wikidata.org/entity/Q552240,DEZFW,3858,1983
http://www.wikidata.org/entity/Q552240,DEZFW,3865,1979
http://www.wikidata.org/entity/Q552240,DEZFW,3871,1984
http://www.wikidata.org/entity/Q552240,DEZFW,3879,1985
http://www.wikidata.org/entity/Q552240,DEZFW,3882,1970
http://www.wikidata.org/entity/Q552240,DEZFW,3885,1978
http://www.wikidata.org/entity/Q552240,DEZFW,3897,1969
http://www.wikidata.org/entity/Q552240,DEZFW,3922,2019
http://www.wikidata.org/entity/Q552240,DEZFW,3932,1974
http://www.wikidata.org/entity/Q552240,DEZFW,3934,1972
http://www.wikidata.org/entity/Q552240,DEZFW,3957,1973
http://www.wikidata.org/entity/Q552240,DEZFW,3978,2013
http://www.wikidata.org/entity/Q552240,DEZFW,3986,2012
http://www.wikidata.org/entity/Q552240,DEZFW,4013,2011
http://www.wikidata.org/entity/Q552240,DEZFW,4042,1987
http://www.wikidata.org/entity/Q552240,DEZFW,4052,1987
http://www.wikidata.org/entity/Q552240,DEZFW,4082,1988
http://www.wikidata.org/entity/Q552240,DEZFW,4144,2010
http://www.wikidata.org/entity/Q552240,DEZFW,4155,1989
http://www.wikidata.org/entity/Q552240,DEZFW,4221,2007
http://www.wikidata.org/entity/Q552240,DEZFW,4227,2008
http://www.wikidata.org/entity/Q552240,DEZFW,4251,1990
http://www.wikidata.org/entity/Q552240,DEZFW,4298,1992
http://www.wikidata.org/entity/Q552240,DEZFW,4315,2002
http://www.wikidata.org/entity/Q552240,DEZFW,4339,1993
http://www.wikidata.org/entity/Q552240,DEZFW,4344,2004
http://www.wikidata.org/entity/Q552240,DEZFW,4359,1998
http://www.wikidata.org/entity/Q552240,DEZFW,4362,1997
http://www.wikidata.org/entity/Q552240,DEZFW,4364,2001
http://www.wikidata.org/entity/Q552240,DEZFW,4364,2003
http://www.wikidata.org/entity/Q552240,DEZFW,4368,1996
http://www.wikidata.org/entity/Q552240,DEZFW,4372,1999
http://www.wikidata.org/entity/Q552240,DEZFW,4378,1994
http://www.wikidata.org/entity/Q552240,DEZFW,4419,1995
http://www.wikidata.org/entity/Q552231,DEZIQ,3684,1961
http://www.wikidata.org/entity/Q552231,DEZIQ,3761,1962
http://www.wikidata.org/entity/Q552231,DEZIQ,3817,1963
http://www.wikidata.org/entity/Q552231,DEZIQ,4077,1966
http://www.wikidata.org/entity/Q552231,DEZIQ,4159,1978
http://www.wikidata.org/entity/Q552231,DEZIQ,4184,1973
http://www.wikidata.org/entity/Q552231,DEZIQ,4193,1984
http://www.wikidata.org/entity/Q552231,DEZIQ,4206,1987
http://www.wikidata.org/entity/Q552231,DEZIQ,4219,1987
http://www.wikidata.org/entity/Q552231,DEZIQ,4225,1985
http://www.wikidata.org/entity/Q552231,DEZIQ,4647,2012
http://www.wikidata.org/entity/Q552231,DEZIQ,4732,1995
http://www.wikidata.org/entity/Q552231,DEZIQ,4926,2000
http://www.wikidata.org/entity/Q553224,DESKC,3770,1964
http://www.wikidata.org/entity/Q553224,DESKC,3675,1983
http://www.wikidata.org/entity/Q553224,DESKC,3706,1982
http://www.wikidata.org/entity/Q553224,DESKC,3729,1976
http://www.wikidata.org/entity/Q553224,DESKC,3737,1986
http://www.wikidata.org/entity/Q553224,DESKC,3811,1966
http://www.wikidata.org/entity/Q553224,DESKC,3862,1965
http://www.wikidata.org/entity/Q553224,DESKC,4143,2018
http://www.wikidata.org/entity/Q553224,DESKC,4191,2011
http://www.wikidata.org/entity/Q553224,DESKC,4346,2009
http://www.wikidata.org/entity/Q553224,DESKC,4424,2004
http://www.wikidata.org/entity/Q553224,DESKC,4436,2007
http://www.wikidata.org/entity/Q580868,ATKMS,6538,2016
http://www.wikidata.org/entity/Q580868,ATKMS,6585,2018
http://www.wikidata.org/entity/Q591405,ATPO4,888,2018
http://www.wikidata.org/entity/Q591405,ATPO4,901,2016
http://www.wikidata.org/entity/Q614440,ATSGS,2908,2016
http://www.wikidata.org/entity/Q687344,ATSIN,2100,2008
http://www.wikidata.org/entity/Q687344,ATSIN,1240,1910
http://www.wikidata.org/entity/Q687344,ATSIN,2030,2020
http://www.wikidata.org/entity/Q687344,ATSIN,2030,2021
http://www.wikidata.org/entity/Q687344,ATSIN,2050,2017
http://www.wikidata.org/entity/Q687344,ATSIN,1202,1890
http://www.wikidata.org/entity/Q687344,ATSIN,1224,1900
http://www.wikidata.org/entity/Q687344,ATSIN,1249,1923
http://www.wikidata.org/entity/Q687344,ATSIN,1258,1880
http://www.wikidata.org/entity/Q687344,ATSIN,1396,1934
http://www.wikidata.org/entity/Q687344,ATSIN,1417,1869
http://www.wikidata.org/entity/Q687344,ATSIN,1671,1951
http://www.wikidata.org/entity/Q687344,ATSIN,1948,1961
http://www.wikidata.org/entity/Q687344,ATSIN,1988,1971
http://www.wikidata.org/entity/Q687344,ATSIN,2004,1981
http://www.wikidata.org/entity/Q687344,ATSIN,2022,2015
http://www.wikidata.org/entity/Q687344,ATSIN,2043,2019
http://www.wikidata.org/entity/Q687344,ATSIN,2044,2013
http://www.wikidata.org/entity/Q687344,ATSIN,2045,2014
http://www.wikidata.org/entity/Q687344,ATSIN,2063,2011
http://www.wikidata.org/entity/Q687344,ATSIN,2078,2004
http://www.wikidata.org/entity/Q687344,ATSIN,2082,2005
http://www.wikidata.org/entity/Q687344,ATSIN,2087,2006
http://www.wikidata.org/entity/Q687344,ATSIN,2092,2007
http://www.wikidata.org/entity/Q687344,ATSIN,2099,2010
http://www.wikidata.org/entity/Q687344,ATSIN,2112,2003
http://www.wikidata.org/entity/Q687344,ATSIN,2113,2002
http://www.wikidata.org/entity/Q687344,ATSIN,2114,2009
http://www.wikidata.org/entity/Q687561,ATSBA,1385,2016
http://www.wikidata.org/entity/Q687561,ATSBA,1442,2018
http://www.wikidata.org/entity/Q687500,ATWER,2277,2016
http://www.wikidata.org/entity/Q687500,ATWER,2365,2018
http://www.wikidata.org/entity/Q687943,ATLMU,3561,2016
http://www.wikidata.org/entity/Q687943,ATLMU,3626,2018
http://www.wikidata.org/entity/Q688066,ATSTK,1511,2016
http://www.wikidata.org/entity/Q688066,ATSTK,1601,2018
http://www.wikidata.org/entity/Q688111,ATSPR,1268,2018
http://www.wikidata.org/entity/Q688111,ATSPR,1321,2016
http://www.wikidata.org/entity/Q688278,ATWKI,4853,2018
http://www.wikidata.org/entity/Q688278,ATWKI,4855,2016
http://www.wikidata.org/entity/Q688726,ATTBE,3390,2018
http://www.wikidata.org/entity/Q688726,ATTBE,3406,2016
http://www.wikidata.org/entity/Q689142,ATSMR,4002,2016
http://www.wikidata.org/entity/Q689142,ATSMR,4074,2018
http://www.wikidata.org/entity/Q689361,ATFBZ,3571,2018
http://www.wikidata.org/entity/Q689361,ATFBZ,3582,2016
http://www.wikidata.org/entity/Q689734,ATSSO,1930,2018
http://www.wikidata.org/entity/Q689734,ATSSO,1925,2016
http://www.wikidata.org/entity/Q689720,ATTOL,2295,2018
http://www.wikidata.org/entity/Q689720,ATTOL,2342,2016
http://www.wikidata.org/entity/Q690036,ATS6P,2360,2016
http://www.wikidata.org/entity/Q690036,ATS6P,2383,2018
http://www.wikidata.org/entity/Q691331,ATSKN,4165,2016
http://www.wikidata.org/entity/Q691331,ATSKN,4223,2018
http://www.wikidata.org/entity/Q692598,ATSPU,4957,2016
http://www.wikidata.org/entity/Q692598,ATSPU,5053,2018
http://www.wikidata.org/entity/Q692865,ATSKK,4403,2018
http://www.wikidata.org/entity/Q692865,ATSKK,4484,2016
http://www.wikidata.org/entity/Q692880,ATSLV,3303,2018
http://www.wikidata.org/entity/Q692880,ATSLV,3369,2016
http://www.wikidata.org/entity/Q692961,ATTHN,2222,2018
http://www.wikidata.org/entity/Q692961,ATTHN,2253,2016
http://www.wikidata.org/entity/Q693639,ATSMM,3682,2016
http://www.wikidata.org/entity/Q693639,ATSMM,3757,2018
http://www.wikidata.org/entity/Q694203,ATSLZ,1240,1910
http://www.wikidata.org/entity/Q694203,ATSLZ,1520,1951
http://www.wikidata.org/entity/Q694203,ATSLZ,2080,1981
http://www.wikidata.org/entity/Q694203,ATSLZ,2470,2004
http://www.wikidata.org/entity/Q694203,ATSLZ,2480,2008
http://www.wikidata.org/entity/Q694203,ATSLZ,2560,2018
http://www.wikidata.org/entity/Q694203,ATSLZ,2570,2021
http://www.wikidata.org/entity/Q694203,ATSLZ,1169,1890
http://www.wikidata.org/entity/Q694203,ATSLZ,1206,1900
http://www.wikidata.org/entity/Q694203,ATSLZ,1212,1923
http://www.wikidata.org/entity/Q694203,ATSLZ,1237,1869
http://www.wikidata.org/entity/Q694203,ATSLZ,1271,1880
http://www.wikidata.org/entity/Q694203,ATSLZ,1341,1939
http://www.wikidata.org/entity/Q694203,ATSLZ,1409,1934
http://www.wikidata.org/entity/Q694203,ATSLZ,1782,1961
http://www.wikidata.org/entity/Q694203,ATSLZ,2036,1971
http://www.wikidata.org/entity/Q694203,ATSLZ,2245,1991
http://www.wikidata.org/entity/Q694203,ATSLZ,2373,2001
http://www.wikidata.org/entity/Q694203,ATSLZ,2393,2002
http://www.wikidata.org/entity/Q694203,ATSLZ,2437,2006
http://www.wikidata.org/entity/Q694203,ATSLZ,2452,2007
http://www.wikidata.org/entity/Q694203,ATSLZ,2454,2003
http://www.wikidata.org/entity/Q694203,ATSLZ,2458,2005
http://www.wikidata.org/entity/Q694203,ATSLZ,2478,2011
http://www.wikidata.org/entity/Q694203,ATSLZ,2483,2009
http://www.wikidata.org/entity/Q694203,ATSLZ,2519,2016
http://www.wikidata.org/entity/Q694203,ATSLZ,2525,2015
http://www.wikidata.org/entity/Q694203,ATSLZ,2533,2017
http://www.wikidata.org/entity/Q694203,ATSLZ,2545,2012
http://www.wikidata.org/entity/Q694203,ATSLZ,2559,2013
http://www.wikidata.org/entity/Q694203,ATSLZ,2563,2020
http://www.wikidata.org/entity/Q694203,ATSLZ,2564,2019
http://www.wikidata.org/entity/Q694203,ATSLZ,2578,2011
http://www.wikidata.org/entity/Q694203,ATSLZ,2581,2014
http://www.wikidata.org/entity/Q694203,ATSLZ,2589,2010
http://www.wikidata.org/entity/Q474607,ATZAD,3376,2018
http://www.wikidata.org/entity/Q474607,ATZAD,3409,2016
http://www.wikidata.org/entity/Q629862,ATARI,1435,2016
http://www.wikidata.org/entity/Q629862,ATARI,1446,2018
http://www.wikidata.org/entity/Q490200,ATABU,2276,2005
http://www.wikidata.org/entity/Q490200,ATABU,2425,2016
http://www.wikidata.org/entity/Q490200,ATABU,2565,2018
http://www.wikidata.org/entity/Q638449,ATADG,3465,2016
http://www.wikidata.org/entity/Q638449,ATADG,3511,2018
http://www.wikidata.org/entity/Q356391,ATAND,210,2016
